Local SKU Code,Myntra SKU ID,SKU ID
BW9046_BLK_COD-XXL,BNWMCOORD98322128,98322128
BW9046_RBL_COD-M,BNWMCOORD98322123,98322123
BW9046_RBL_COD-XL,BNWMCOORD98322127,98322127
BW9046_RBL_COD-XS,BNWMCOORD98322119,98322119
BW9046_RBL_COD-XXL,BNWMCOORD98322129,98322129
BW9047_PNK_SKD-L,BNWMKASS98050454,98050454
BW9047_PNK_SKD-M,BNWMKASS98050452,98050452
BW9047_PNK_SKD-S,BNWMKASS98050451,98050451
BW9047_PNK_SKD-XL,BNWMKASS98050456,98050456
BW9047_PNK_SKD-XXL,BNWMKASS98050458,98050458
BW9047_YLO_SKD-S,BNWMKASS98050500,98050500
BW9047_YLO_SKD-XL,BNWMKASS98050503,98050503
BW9047_YLO_SKD-XXL,BNWMKASS98050504,98050504
BW9048_BLK_SKD-M,BNWMKASS98050506,98050506
BW9048_BLK_SKD-S,BNWMKASS98050505,98050505
BW9048_BLK_SKD-XL,BNWMKASS98050508,98050508
BW9048_GRN_SKD-M,BNWMKASS98050481,98050481
BW9048_GRN_SKD-S,BNWMKASS98050480,98050480
BW9048_GRN_SKD-XL,BNWMKASS98050483,98050483
BW9048_GRN_SKD-XXL,BNWMKASS98050484,98050484
BW9049_PPL_SKD-M,BNWMKASS98050471,98050471
BW9049_PPL_SKD-S,BNWMKASS98050470,98050470
BW9049_PPL_SKD-XL,BNWMKASS98050473,98050473
BW9049_RED_SKD-L,BNWMKASS98050492,98050492
BW9049_RED_SKD-M,BNWMKASS98050491,98050491
BW9049_RED_SKD-S,BNWMKASS98050490,98050490
BW9049_RED_SKD-XL,BNWMKASS98050493,98050493
BW9049_RED_SKD-XXL,BNWMKASS98050494,98050494
BW9050_FCS_COD-L,BNWMCOORD98322246,98322246
BW9050_FCS_COD-M,BNWMCOORD98322245,98322245
BW9050_FCS_COD-S,BNWMCOORD98322244,98322244
BW9050_FCS_COD-XL,BNWMCOORD98322247,98322247
BW9050_FCS_COD-XS,BNWMCOORD98322243,98322243
BW9050_FCS_COD-XXL,BNWMCOORD98322248,98322248
BW9050_PPL_COD-S,BNWMCOORD98322220,98322220
BW9050_PPL_COD-XS,BNWMCOORD98322218,98322218
BW9050_PPL_COD-XXL,BNWMCOORD98322230,98322230
BW9051_LAV_SKD-L,BNWMKASS98050462,98050462
BW9051_LAV_SKD-M,BNWMKASS98050461,98050461
BW9051_LAV_SKD-S,BNWMKASS98050460,98050460
BW9051_LAV_SKD-XL,BNWMKASS98050463,98050463
BW9051_LAV_SKD-XXL,BNWMKASS98050464,98050464
BW9051_PCH_SKD-L,BNWMKASS98050497,98050497
BW9051_PCH_SKD-M,BNWMKASS98050496,98050496
BW9051_PCH_SKD-S,BNWMKASS98050495,98050495
BW9051_PCH_SKD-XL,BNWMKASS98050498,98050498
BW9051_PCH_SKD-XXL,BNWMKASS98050499,98050499
BW9052_LAV_SKD-L,BNWMKASS98050487,98050487
BW9052_LAV_SKD-M,BNWMKASS98050486,98050486
BW9052_LAV_SKD-S,BNWMKASS98050485,98050485
BW9052_LAV_SKD-XL,BNWMKASS98050488,98050488
BW9052_LAV_SKD-XXL,BNWMKASS98050489,98050489
BW9052_OFW_SKD-L,BNWMKASS98050477,98050477
BW9052_OFW_SKD-M,BNWMKASS98050476,98050476
BW9052_OFW_SKD-S,BNWMKASS98050475,98050475
BW9052_OFW_SKD-XL,BNWMKASS98050478,98050478
BW9052_OFW_SKD-XXL,BNWMKASS98050479,98050479
BW9053_RED_SKD-L-NS,BNWMKASS100867848,100867848
BW9053_RED_SKD-M-NS,BNWMKASS100867847,100867847
BW9053_RED_SKD-XL-NS,BNWMKASS100867849,100867849
BW9053_RED_SKD-XXL-NS,BNWMKASS100867850,100867850
BW9054_MUST_SKD-L,BNWMKASS98050512,98050512
BW9054_MUST_SKD-M,BNWMKASS98050511,98050511
BW9054_MUST_SKD-S,BNWMKASS98050510,98050510
BW9054_MUST_SKD-XL,BNWMKASS98050513,98050513
BW9054_MUST_SKD-XXL,BNWMKASS98050514,98050514
BW9054_PPL_SKD-L,BNWMKASS98050467,98050467
BW9054_PPL_SKD-M,BNWMKASS98050466,98050466
BW9054_PPL_SKD-S,BNWMKASS98050465,98050465
BW9054_PPL_SKD-XL,BNWMKASS98050468,98050468
BW9054_PPL_SKD-XXL,BNWMKASS98050469,98050469
BW9056_OFW_DRS-L,BNWMDRSS98316159,98316159
BW9056_OFW_DRS-M,BNWMDRSS98316158,98316158
BW9056_OFW_DRS-S,BNWMDRSS98316157,98316157
BW9056_OFW_DRS-XL,BNWMDRSS98316160,98316160
BW9056_OFW_DRS-XXL,BNWMDRSS98316161,98316161
BW9056_RED_DRS-L,BNWMDRSS98316147,98316147
BW9056_RED_DRS-M,BNWMDRSS98316146,98316146
BW9056_RED_DRS-S,BNWMDRSS98316145,98316145
BW9056_RED_DRS-XL,BNWMDRSS98316148,98316148
BW9056_RED_DRS-XXL,BNWMDRSS98316149,98316149
BW9057_GRE_DRS-L,BNWMDRSS98316170,98316170
BW9057_GRE_DRS-M,BNWMDRSS98316169,98316169
BW9057_GRE_DRS-S,BNWMDRSS98316168,98316168
BW9057_GRE_DRS-XL,BNWMDRSS98316171,98316171
BW9057_GRE_DRS-XXL,BNWMDRSS98316172,98316172
BW9057_PNK_DRS-L,BNWMDRSS98316164,98316164
BW9057_PNK_DRS-M,BNWMDRSS98316163,98316163
BW9057_PNK_DRS-S,BNWMDRSS98316162,98316162
BW9057_PNK_DRS-XL,BNWMDRSS98316165,98316165
BW9057_PNK_DRS-XXL,BNWMDRSS98316166,98316166
BW9061_PNK_SKD-L,BNWMKASS98565663,98565663
BW9061_PNK_SKD-S,BNWMKASS98565661,98565661
BW9061_PNK_SKD-XL,BNWMKASS98565664,98565664
BW9061_PNK_SKD-XXL,BNWMKASS98565665,98565665
BW9061_TEL_SKD-L,BNWMKASS98565480,98565480
BW9061_TEL_SKD-S,BNWMKASS98565478,98565478
BW9061_TEL_SKD-XXL,BNWMKASS98565482,98565482
BW9062_FCS_SKD-L,BNWMKASS98565675,98565675
BW9062_FCS_SKD-M,BNWMKASS98565673,98565673
BW9062_FCS_SKD-S,BNWMKASS98565672,98565672
BW9062_FCS_SKD-XL,BNWMKASS98565676,98565676
BW9062_FCS_SKD-XXL,BNWMKASS98565678,98565678
BW9062_PPL_SKD-L,BNWMKASS98565692,98565692
BW9062_PPL_SKD-M,BNWMKASS98565690,98565690
BW9062_PPL_SKD-S,BNWMKASS98565688,98565688
BW9062_PPL_SKD-XL,BNWMKASS98565693,98565693
BW9062_PPL_SKD-XXL,BNWMKASS98565695,98565695
BW9063_BRN_SKD-L,BNWMKASS98335952,98335952
BW9063_BRN_SKD-M,BNWMKASS98335951,98335951
BW9063_BRN_SKD-S,BNWMKASS98335949,98335949
BW9063_BRN_SKD-XL,BNWMKASS98335954,98335954
BW9063_BRN_SKD-XXL,BNWMKASS98335955,98335955
BW9063_PPL_SKD-L,BNWMKASS98335946,98335946
BW9063_PPL_SKD-M,BNWMKASS98335945,98335945
BW9063_PPL_SKD-S,BNWMKASS98335943,98335943
BW9063_PPL_SKD-XL,BNWMKASS98335947,98335947
BW9063_PPL_SKD-XXL,BNWMKASS98335948,98335948
BW9064_PCH_COD-M,BNWMCOORD98891987,98891987
BW9064_PCH_COD-S,BNWMCOORD98891986,98891986
BW9064_PCH_COD-XL,BNWMCOORD98891989,98891989
BW9064_PCH_COD-XS,BNWMCOORD98891985,98891985
BW9064_PCH_COD-XXL,BNWMCOORD98891990,98891990
BW9064_PPL_COD-L,BNWMCOORD98892003,98892003
BW9064_PPL_COD-M,BNWMCOORD98892002,98892002
BW9064_PPL_COD-S,BNWMCOORD98892001,98892001
BW9064_PPL_COD-XL,BNWMCOORD98892004,98892004
BW9064_PPL_COD-XS,BNWMCOORD98892000,98892000
BW9064_PPL_COD-XXL,BNWMCOORD98892005,98892005
BW9065_BRN_COD-L,BNWMCOORD98892033,98892033
BW9065_BRN_COD-M,BNWMCOORD98892032,98892032
BW9065_BRN_COD-S,BNWMCOORD98892031,98892031
BW9065_BRN_COD-XL,BNWMCOORD98892034,98892034
BW9065_BRN_COD-XXL,BNWMCOORD98892035,98892035
BW9066_RST_SKD-M,BNWMKASS100770297,100770297
BW9066_RST_SKD-XXL,BNWMKASS100770300,100770300
BW9067_TURQ_SKD-L,BNWMKASS100769902,100769902
BW9067_TURQ_SKD-M,BNWMKASS100769901,100769901
BW9067_TURQ_SKD-XL,BNWMKASS100769903,100769903
BW9067_TURQ_SKD-XXL,BNWMKASS100769904,100769904
BW9070_MST_SKD-XXL,BNWMKASS100769885,100769885
BW9071_BLU_SKD-L,BNWMKASS100769849,100769849
BW9071_BLU_SKD-S,BNWMKASS100769847,100769847
BW9071_BLU_SKD-XL,BNWMKASS100769851,100769851
BW9071_BLU_SKD-XXL,BNWMKASS100769852,100769852
BW9071_PNK_SKD-L,BNWMKASS100770303,100770303
BW9071_PNK_SKD-M,BNWMKASS100770302,100770302
BW9071_PNK_SKD-S,BNWMKASS100770301,100770301
BW9071_PNK_SKD-XL,BNWMKASS100770304,100770304
BW9071_PNK_SKD-XXL,BNWMKASS100770305,100770305
BW9072_GRE_COD-L,BNWMCOORD102174521,102174521
BW9072_GRE_COD-M,BNWMCOORD102174520,102174520
BW9072_GRE_COD-S,BNWMCOORD102174519,102174519
BW9072_GRE_COD-XL,BNWMCOORD102174522,102174522
BW9072_GRE_COD-XS,#N/A,#N/A
BW9072_GRE_COD-XXL,BNWMCOORD102174523,102174523
BW9072_PNK_COD-L,BNWMCOORD100848578,100848578
BW9072_PNK_COD-M,BNWMCOORD100848577,100848577
BW9072_PNK_COD-S,BNWMCOORD100848576,100848576
BW9072_PNK_COD-XL,BNWMCOORD100848579,100848579
BW9072_PNK_COD-XS,BNWMCOORD100848575,100848575
BW9072_PNK_COD-XXL,BNWMCOORD100848580,100848580
BW9073_PNK_SKD-XL,BNWMKASS100840771,100840771
BW9073_PNK_SKD-XXL,BNWMKASS100840772,100840772
BW9075_GRE_SKD-L,BNWMKASS100829026,100829026
BW9075_GRE_SKD-M,BNWMKASS100829025,100829025
BW9075_GRE_SKD-S,BNWMKASS100829024,100829024
BW9075_GRE_SKD-XL,BNWMKASS100829027,100829027
BW9075_GRE_SKD-XXL,BNWMKASS100829028,100829028
BW9075_WIN_SKD-L,BNWMKASS100829006,100829006
BW9075_WIN_SKD-M,BNWMKASS100829005,100829005
BW9075_WIN_SKD-S,BNWMKASS100829004,100829004
BW9075_WIN_SKD-XL,BNWMKASS100829007,100829007
BW9075_WIN_SKD-XXL,BNWMKASS100829008,100829008
BW9076_OFW_SKD-L,BNWMKASS100770290,100770290
BW9076_OFW_SKD-XL,BNWMKASS100770291,100770291
BW9076_OFW_SKD-XS,BNWMKASS100770287,100770287
BW9076_OFW_SKD-XXL,BNWMKASS100770292,100770292
BW9079_GRN_SKD-L,BNWMKASS100829016,100829016
BW9079_GRN_SKD-M,BNWMKASS100829015,100829015
BW9079_GRN_SKD-S,BNWMKASS100829014,100829014
BW9079_GRN_SKD-XL,BNWMKASS100829017,100829017
BW9079_GRN_SKD-XXL,BNWMKASS100829018,100829018
BW9079_PPL_SKD-L,BNWMKASS100829021,100829021
BW9079_PPL_SKD-M,BNWMKASS100829020,100829020
BW9079_PPL_SKD-S,BNWMKASS100829019,100829019
BW9079_PPL_SKD-XL,BNWMKASS100829022,100829022
BW9079_PPL_SKD-XXL,BNWMKASS100829023,100829023
BW9080_MST_COD-L,BNWMCOORD100848601,100848601
BW9080_MST_COD-M,BNWMCOORD100848600,100848600
BW9080_MST_COD-S,BNWMCOORD100848599,100848599
BW9080_MST_COD-XL,BNWMCOORD100848602,100848602
BW9080_MST_COD-XS,BNWMCOORD104028384,104028384
BW9080_MST_COD-XXL,BNWMCOORD100848603,100848603
BW9080_PNK_COD-L,BNWMCOORD100848631,100848631
BW9080_PNK_COD-M,BNWMCOORD100848630,100848630
BW9080_PNK_COD-S,BNWMCOORD100848629,100848629
BW9080_PNK_COD-XL,BNWMCOORD100848632,100848632
BW9080_PNK_COD-XS,BNWMCOORD104028408,104028408
BW9080_PNK_COD-XXL,BNWMCOORD100848633,100848633
BW9081_YEL_SKD-L,BNWMKASS100769869,100769869
BW9082_BLU_SKD-L,BNWMKASS100829011,100829011
BW9082_BLU_SKD-M,BNWMKASS100829010,100829010
BW9082_BLU_SKD-S,BNWMKASS100829009,100829009
BW9082_BLU_SKD-XL,BNWMKASS100829012,100829012
BW9082_BLU_SKD-XXL,BNWMKASS100829013,100829013
BW9084_GRN_COD-L,BNWMCOORD100848624,100848624
BW9084_GRN_COD-M,BNWMCOORD100848623,100848623
BW9084_GRN_COD-S,BNWMCOORD100848622,100848622
BW9084_GRN_COD-XL,BNWMCOORD100848625,100848625
BW9084_GRN_COD-XS,BNWMCOORD104028383,104028383
BW9084_GRN_COD-XXL,BNWMCOORD100848626,100848626
BW9084_PPL_COD-L,BNWMCOORD100848564,100848564
BW9084_PPL_COD-M,BNWMCOORD100848563,100848563
BW9084_PPL_COD-S,BNWMCOORD100848562,100848562
BW9084_PPL_COD-XL,BNWMCOORD100848565,100848565
BW9084_PPL_COD-XS,BNWMCOORD104028385,104028385
BW9084_PPL_COD-XXL,BNWMCOORD100848566,100848566
BW9085_RST_COD-L,BNWMCOORD100848592,100848592
BW9085_RST_COD-M,BNWMCOORD100848591,100848591
BW9085_RST_COD-XL,BNWMCOORD100848593,100848593
BW9086_GRN_DRS-S,BNWMDRSS101025130,101025130
BW9086_GRN_DRS-XL,BNWMDRSS101025133,101025133
BW9086_GRN_DRS-XS,BNWMDRSS101025129,101025129
BW9086_GRN_DRS-XXL,BNWMDRSS101025134,101025134
BW9086_PNK_DRS-L,BNWMDRSS101025126,101025126
BW9086_PNK_DRS-M,BNWMDRSS101025125,101025125
BW9086_PNK_DRS-S,BNWMDRSS101025124,101025124
BW9086_PNK_DRS-XL,BNWMDRSS101025127,101025127
BW9086_PNK_DRS-XS,BNWMDRSS101025123,101025123
BW9086_PNK_DRS-XXL,BNWMDRSS101025128,101025128
BW9092_BLU_SKD-L,BNWMKASS100840721,100840721
BW9092_BLU_SKD-M,BNWMKASS100840720,100840720
BW9092_BLU_SKD-S,BNWMKASS100840719,100840719
BW9092_BLU_SKD-XL,BNWMKASS100840722,100840722
BW9092_BLU_SKD-XXL,BNWMKASS100840723,100840723
BW9092_PNK_SKD-L,BNWMKASS100769921,100769921
BW9092_PNK_SKD-M,BNWMKASS100769919,100769919
BW9092_PNK_SKD-S,BNWMKASS100769917,100769917
BW9092_PNK_SKD-XL,BNWMKASS100769923,100769923
BW9092_PNK_SKD-XXL,BNWMKASS100769924,100769924
BW9093_GRN_SKD-L,BNWMKASS100840737,100840737
BW9093_GRN_SKD-XL,BNWMKASS100840738,100840738
BW9093_GRN_SKD-XXL,BNWMKASS100840739,100840739
BWW011TOP_GREY-L,BNWMTOPS90017480,90017480
BWW011TOP_GREY-M,BNWMTOPS90017476,90017476
BWW011TOP_GREY-S,BNWMTOPS90017472,90017472
BWW011TOP_GREY-XL,BNWMTOPS90017484,90017484
BWW011TOP_GREY-XXL,BNWMTOPS90017490,90017490
BWW011TOP_MRN-L,BNWMTOPS90017482,90017482
BWW011TOP_MRN-M,BNWMTOPS90017478,90017478
BWW011TOP_MRN-S,BNWMTOPS90017474,90017474
BWW011TOP_MRN-XL,BNWMTOPS90017486,90017486
BWW011TOP_MRN-XXL,BNWMTOPS90017488,90017488
BWW011TOP_SPINK-L,BNWMTOPS69294720,69294720
BWW011TOP_SPINK-S,BNWMTOPS69294712,69294712
BWW011TOP_SPINK-XL,BNWMTOPS69294726,69294726
BWW013TOP_DPINK-M,BNWMTOPS69294690,69294690
BWW013TOP_DPINK-XL,BNWMTOPS69294698,69294698
BWW013TOP_DPINK-XXL,BNWMTOPS69294700,69294700
BWW013TOP_ECRU-L,BNWMTOPS69294788,69294788
BWW013TOP_ECRU-XL,BNWMTOPS69294790,69294790
BWW013TOP_ECRU-XXL,BNWMTOPS69294792,69294792
BWW013TOP_GREY-L,BNWMTOPS69294756,69294756
BWW013TOP_GREY-M,BNWMTOPS69294754,69294754
BWW013TOP_GREY-S,BNWMTOPS69294752,69294752
BWW013TOP_GREY-XL,BNWMTOPS69294758,69294758
BWW013TOP_GREY-XXL,BNWMTOPS69294760,69294760
BWW013TOP_SGRN-L,BNWMTOPS69294716,69294716
BWW013TOP_SGRN-M,BNWMTOPS69294714,69294714
BWW013TOP_SGRN-S,BNWMTOPS69294710,69294710
BWW013TOP_SGRN-XL,BNWMTOPS69294722,69294722
BWW013TOP_SGRN-XXL,BNWMTOPS69294724,69294724
BWW014BLK_TUN-M,BNWMTNIC71203250,71203250
BWW014BLK_TUN-S,BNWMTNIC71203246,71203246
BWW014BLK_TUN-XS,BNWMTNIC104536953,104536953
BWW014BLK_TUN-XXL,BNWMTNIC71203260,71203260
BWW014HPINK_TUN-L,BNWMTNIC71203270,71203270
BWW014HPINK_TUN-M,BNWMTNIC71203268,71203268
BWW014HPINK_TUN-S,BNWMTNIC71203266,71203266
BWW014HPINK_TUN-XL,BNWMTNIC71203272,71203272
BWW014HPINK_TUN-XS,BNWMTNIC104536955,104536955
BWW014HPINK_TUN-XXL,BNWMTNIC71203274,71203274
BWW014LAV_TUN-S,BNWMTNIC71203276,71203276
BWW014LAV_TUN-XS,BNWMTNIC104536954,104536954
BWW014SGRN_TUN-S,BNWMTNIC71203248,71203248
BWW014SGRN_TUN-XS,BNWMTNIC104536956,104536956
BWW015TOP_BLK-L,BNWMTOPS72080568,72080568
BWW015TOP_BLK-M,BNWMTOPS72080566,72080566
BWW015TOP_BLK-S,BNWMTOPS72080564,72080564
BWW015TOP_BLK-XL,BNWMTOPS72080570,72080570
BWW015TOP_BLK-XXL,BNWMTOPS72080572,72080572
BWW015TOP_BLUE-L,BNWMTOPS72080548,72080548
BWW015TOP_BLUE-M,BNWMTOPS72080544,72080544
BWW015TOP_BLUE-S,BNWMTOPS72080542,72080542
BWW015TOP_BLUE-XL,BNWMTOPS72080552,72080552
BWW015TOP_BLUE-XS,BNWMTOPS72080538,72080538
BWW015TOP_BLUE-XXL,BNWMTOPS72080556,72080556
BWW015TOP_MUST-L,BNWMTOPS72080554,72080554
BWW015TOP_MUST-M,BNWMTOPS72080550,72080550
BWW015TOP_MUST-XL,BNWMTOPS72080558,72080558
BWW015TOP_MUST-XS,BNWMTOPS72080540,72080540
BWW015TOP_MUST-XXL,BNWMTOPS72080560,72080560
BWW015TOP_RPINK-L,BNWMTOPS72080580,72080580
BWW015TOP_RPINK-M,BNWMTOPS72080578,72080578
BWW015TOP_RPINK-S,BNWMTOPS72080576,72080576
BWW015TOP_RPINK-XL,BNWMTOPS72080582,72080582
BWW015TOP_RPINK-XS,BNWMTOPS72080574,72080574
BWW015TOP_RPINK-XXL,BNWMTOPS72080584,72080584
BWW030MRN_TUN-M,BNWMTNIC90539946,90539946
BWW030MRN_TUN-S,BNWMTNIC90539944,90539944
BWW04TOP_BLK-L,BNWMTOPS65819878,65819878
BWW04TOP_BLK-M,BNWMTOPS65819876,65819876
BWW04TOP_BLK-S,BNWMTOPS65819874,65819874
BWW04TOP_BLK-XL,BNWMTOPS65819880,65819880
BWW04TOP_BLK-XXL,BNWMTOPS65819882,65819882
BWW04TOP_GREY-L,BNWMTOPS65819888,65819888
BWW04TOP_GREY-M,BNWMTOPS65819886,65819886
BWW04TOP_GREY-S,BNWMTOPS65819884,65819884
BWW04TOP_GREY-XL,BNWMTOPS65819890,65819890
BWW04TOP_GREY-XXL,BNWMTOPS65819892,65819892
BWW04TOP_GRN-S,BNWMTOPS67468596,67468596
BWW04TOP_MAUVE-L,BNWMTOPS65819858,65819858
BWW04TOP_MAUVE-M,BNWMTOPS65819856,65819856
BWW04TOP_MAUVE-S,BNWMTOPS65819854,65819854
BWW04TOP_MAUVE-XL,BNWMTOPS65819860,65819860
BWW04TOP_MGNT-L,BNWMTOPS97863737,97863737
BWW04TOP_MGNT-M,BNWMTOPS97863736,97863736
BWW04TOP_MGNT-S,BNWMTOPS97863735,97863735
BWW04TOP_MGNT-XL,BNWMTOPS97863738,97863738
BWW04TOP_MGNT-XS,BNWMTOPS97863734,97863734
BWW04TOP_MGNT-XXL,BNWMTOPS97863739,97863739
BWW04TOP_MUST-L,BNWMTOPS65819848,65819848
BWW04TOP_MUST-M,BNWMTOPS65819846,65819846
BWW04TOP_MUST-S,BNWMTOPS65819844,65819844
BWW04TOP_MUST-XL,BNWMTOPS65819850,65819850
BWW04TOP_RED-L,BNWMTOPS103932908,103932908
BWW04TOP_RED-M,BNWMTOPS103932911,103932911
BWW04TOP_RED-S,BNWMTOPS103932913,103932913
BWW04TOP_RED-XL,BNWMTOPS103932915,103932915
BWW04TOP_RED-XS,BNWMTOPS103932916,103932916
BWW04TOP_RGRN-L,BNWMTOPS79210230,79210230
BWW04TOP_RGRN-M,BNWMTOPS79210228,79210228
BWW04TOP_RGRN-S,BNWMTOPS79210226,79210226
BWW04TOP_RGRN-XL,BNWMTOPS79210232,79210232
BWW04TOP_ROSE-L,BNWMTOPS79210242,79210242
BWW04TOP_ROSE-M,BNWMTOPS79210240,79210240
BWW04TOP_ROSE-S,BNWMTOPS79210238,79210238
BWW04TOP_ROSE-XL,BNWMTOPS79210244,79210244
BWW04TOP_ROSE-XS,BNWMTOPS79210236,79210236
BWW04TOP_ROSE-XXL,BNWMTOPS79210246,79210246
BWW04TOP_TURQ-S,BNWMTOPS67468586,67468586
BWW04TOP_TURQ-XL,BNWMTOPS67468592,67468592
BWW04TOP_TURQ-XXL,BNWMTOPS67468594,67468594
BWW04TOP_WINE-L,BNWMTOPS67468606,67468606
BWW04TOP_WINE-M,BNWMTOPS67468602,67468602
BWW04TOP_WINE-S,BNWMTOPS67468598,67468598
BWW04TOP_WINE-XL,BNWMTOPS67468610,67468610
BWW04TOP_WINE-XXL,BNWMTOPS67468614,67468614
BWW04TOP_YELL-L,BNWMTOPS79210214,79210214
BWW04TOP_YELL-M,BNWMTOPS79210212,79210212
BWW04TOP_YELL-S,BNWMTOPS79210210,79210210
BWW04TOP_YELL-XL,BNWMTOPS79210216,79210216
BWW04TOP_YELL-XS,BNWMTOPS79210208,79210208
BWW04TOP_YELL-XXL,BNWMTOPS79210218,79210218
